# KIC 6102338 Q3
# BJD PDCSAP_flux
2.455115475669173524e+06 9.948117187500000000e+03
2.455115496101878118e+06 9.947187500000000000e+03
2.455115516534582246e+06 9.959435546875000000e+03
2.455115536967286374e+06 9.959784179687500000e+03
2.455115557399990968e+06 9.967472656250000000e+03
2.455115577832694631e+06 9.972015625000000000e+03
2.455115598265299108e+06 9.968435546875000000e+03
2.455115618698102888e+06 9.980466796875000000e+03
2.455115639130807016e+06 9.970971679687500000e+03
2.455115659563410562e+06 9.980994140625000000e+03
2.455115679996214341e+06 9.982908203125000000e+03
2.455115700428918004e+06 9.960870117187500000e+03
2.455115720861622132e+06 9.968831054687500000e+03
2.455115741294325329e+06 9.972161132812500000e+03
2.455115761727028992e+06 9.967881835937500000e+03
2.455115782159732655e+06 9.971716796875000000e+03
2.455115802592336200e+06 9.972574218750000000e+03
2.455115823025139049e+06 9.973853515625000000e+03
2.455115843457842711e+06 9.971842773437500000e+03
2.455115863890445791e+06 9.982329101562500000e+03
2.455115884323249105e+06 9.980637695312500000e+03
2.455115904755951837e+06 9.996157226562500000e+03
2.455115925188555382e+06 9.990426757812500000e+03
2.455115945621258114e+06 9.996303710937500000e+03
2.455115966054060962e+06 9.979975585937500000e+03
2.455115986486664042e+06 9.980637695312500000e+03
2.455116006919366773e+06 9.989522460937500000e+03
2.455116027352169622e+06 9.990297851562500000e+03
2.455116047784871887e+06 9.980590820312500000e+03
2.455116068217474502e+06 9.984109375000000000e+03
2.455116088650277350e+06 9.977506835937500000e+03
2.455116109082979616e+06 9.980138671875000000e+03
2.455116129515582230e+06 9.982371093750000000e+03
2.455116149948284496e+06 9.981833984375000000e+03
2.455116170381086878e+06 9.973484375000000000e+03
2.455116190813689027e+06 9.972738281250000000e+03
2.455116211246391293e+06 9.972910156250000000e+03
2.455116231679193210e+06 9.970389648437500000e+03
2.455116252111795358e+06 9.983958007812500000e+03
2.455116272544497158e+06 9.969399414062500000e+03
2.455116292977199424e+06 9.968347656250000000e+03
2.455116313409901224e+06 9.970637695312500000e+03
2.455116333842603024e+06 9.976052734375000000e+03
2.455116354275304824e+06 9.971427734375000000e+03
2.455116374708006624e+06 9.969030273437500000e+03
2.455116395140707958e+06 9.975608398437500000e+03
2.455116415573409759e+06 9.963713867187500000e+03
2.455116436006111093e+06 9.982250976562500000e+03
2.455116456438812427e+06 9.973922851562500000e+03
2.455116476871414110e+06 9.975095703125000000e+03
2.455116497304115444e+06 9.985568359375000000e+03
2.455116517736916430e+06 9.974096679687500000e+03
2.455116538169517647e+06 9.984718750000000000e+03
2.455116558602218982e+06 9.985958984375000000e+03
2.455116579035019968e+06 1.001860449218750000e+04
2.455116599467721302e+06 1.001693945312500000e+04
2.455116619900322054e+06 9.979660156250000000e+03
2.455116640333022922e+06 9.983306640625000000e+03
2.455116660765823908e+06 9.974383789062500000e+03
2.455116681198424660e+06 9.974244140625000000e+03
2.455116701631125528e+06 9.981372070312500000e+03
2.455116722063926049e+06 9.985023437500000000e+03
2.455116742496526800e+06 9.986002929687500000e+03
2.455116762929227203e+06 9.983439453125000000e+03
2.455116783362027723e+06 9.985811523437500000e+03
2.455116803794628475e+06 9.981740234375000000e+03
2.455116824227328878e+06 9.983925781250000000e+03
2.455116844660029281e+06 9.977345703125000000e+03
2.455116865092729218e+06 9.983139648437500000e+03
2.455116885525429621e+06 9.990140625000000000e+03
2.455116905958130024e+06 9.986584960937500000e+03
2.455116926390930079e+06 9.986970703125000000e+03
2.455116946823529899e+06 9.991989257812500000e+03
2.455116967256229836e+06 9.995469726562500000e+03
2.455116987688830122e+06 9.993264648437500000e+03
2.455117008121629711e+06 9.998929687500000000e+03
2.455117028554329649e+06 9.994758789062500000e+03
2.455117048987029586e+06 1.000385156250000000e+04
2.455117069419729058e+06 1.000469824218750000e+04
2.455117089852428995e+06 1.002391406250000000e+04
2.455117110285128467e+06 1.001348144531250000e+04
2.455117130717727821e+06 1.001778808593750000e+04
2.455117151150527410e+06 1.002581640625000000e+04
2.455117171583226882e+06 1.003818066406250000e+04
2.455117192015826236e+06 1.003992480468750000e+04
2.455117212448625360e+06 1.004551660156250000e+04
2.455117232881324831e+06 1.004614746093750000e+04
2.455117253313924186e+06 1.005720507812500000e+04
2.455117273746723309e+06 1.004921191406250000e+04
2.455117294179422315e+06 1.004064843750000000e+04
2.455117314612021204e+06 1.005432324218750000e+04
2.455117355477519333e+06 1.006583886718750000e+04
2.455117375910118222e+06 1.006093945312500000e+04
2.455117396342817228e+06 1.007917675781250000e+04
2.455117416775615886e+06 1.006949218750000000e+04
2.455117437208214309e+06 1.007751171875000000e+04
2.455117457640913315e+06 1.008194726562500000e+04
2.455117478073611856e+06 1.008042871093750000e+04
2.455117498506310396e+06 1.008844726562500000e+04
2.455117518939008936e+06 1.008499218750000000e+04
2.455117539371607359e+06 1.009871093750000000e+04
2.455117559804405551e+06 1.009425292968750000e+04
2.455117580237104092e+06 1.011106835937500000e+04
2.455117600669702515e+06 1.009677734375000000e+04
2.455117621102500707e+06 1.010580468750000000e+04
2.455117641535198782e+06 1.010556250000000000e+04
2.455117661967896856e+06 1.011476367187500000e+04
2.455117682400495280e+06 1.011329199218750000e+04
2.455117702833293006e+06 1.011192773437500000e+04
2.455117723265991081e+06 1.012413085937500000e+04
2.455117743698589038e+06 1.011561328125000000e+04
2.455117764131386764e+06 1.012095507812500000e+04
2.455117784564084839e+06 1.013113964843750000e+04
2.455117804996682331e+06 1.013103515625000000e+04
2.455117825429379940e+06 1.011904296875000000e+04
2.455117845862177666e+06 1.012334277343750000e+04
2.455117866294775158e+06 1.011611035156250000e+04
2.455117886727472767e+06 1.012293554687500000e+04
2.455117907160270493e+06 1.012538964843750000e+04
2.455117927592967637e+06 1.012996777343750000e+04
2.455117948025565129e+06 1.012635742187500000e+04
2.455117968458362855e+06 1.013578222656250000e+04
2.455117988891059998e+06 1.014063378906250000e+04
2.455118009323657025e+06 1.014039257812500000e+04
2.455118029756354634e+06 1.014397070312500000e+04
2.455118050189151429e+06 1.014141503906250000e+04
2.455118070621748455e+06 1.014324316406250000e+04
2.455118091054445598e+06 1.013781250000000000e+04
2.455118111487242859e+06 1.014027832031250000e+04
2.455118131919839419e+06 1.013169531250000000e+04
2.455118152352536563e+06 1.013909277343750000e+04
2.455118172785233241e+06 1.012719140625000000e+04
2.455118193217930384e+06 1.012300292968750000e+04
2.455118213650627062e+06 1.012200097656250000e+04
2.455118234083323739e+06 1.011543652343750000e+04
2.455118254516120069e+06 1.011507421875000000e+04
2.455118274948717095e+06 1.011961718750000000e+04
2.455118295381413307e+06 1.012468945312500000e+04
2.455118336246806197e+06 1.012197949218750000e+04
2.455118356679502875e+06 1.011378710937500000e+04
2.455118377112098970e+06 1.010790332031250000e+04
2.455118397544895299e+06 1.011212597656250000e+04
2.455118417977591511e+06 1.010842480468750000e+04
2.455118438410287723e+06 1.009991699218750000e+04
2.455118458842983935e+06 1.010759277343750000e+04
2.455118479275680147e+06 1.008997558593750000e+04
2.455118499708375894e+06 1.010334765625000000e+04
2.455118520140971988e+06 1.010314843750000000e+04
2.455118540573767852e+06 1.008019433593750000e+04
2.455118561006363947e+06 1.007518652343750000e+04
2.455118581439059693e+06 1.007465820312500000e+04
2.455118601871855557e+06 1.006401074218750000e+04
2.455118622304451652e+06 1.007389746093750000e+04
2.455118642737146933e+06 1.006834277343750000e+04
2.455118663169842679e+06 1.006017382812500000e+04
2.455118683602538425e+06 1.005103027343750000e+04
2.455118704035234172e+06 1.005009277343750000e+04
2.455118724467929453e+06 1.004445800781250000e+04
2.455118744900625199e+06 1.003154199218750000e+04
2.455118765333320480e+06 1.002947265625000000e+04
2.455118785766015761e+06 1.002577539062500000e+04
2.455118806198811159e+06 1.002128515625000000e+04
2.455118826631406322e+06 1.002087500000000000e+04
2.455118847064101603e+06 1.002164550781250000e+04
2.455118867496696766e+06 1.000940917968750000e+04
2.455118887929492164e+06 1.001850488281250000e+04
2.455118908362186980e+06 1.000888574218750000e+04
2.455118928794782143e+06 1.002753710937500000e+04
2.455118949227577075e+06 1.000945703125000000e+04
2.455118969660272356e+06 1.000379785156250000e+04
2.455118990092967171e+06 1.000571484375000000e+04
2.455119010525561869e+06 1.001532714843750000e+04
2.455119030958356801e+06 9.999193359375000000e+03
2.455119051391051617e+06 1.000359960937500000e+04
2.455119071823646314e+06 1.000004785156250000e+04
2.455119112689135596e+06 9.993603515625000000e+03
2.455119133121730294e+06 9.984532226562500000e+03
2.455119153554524761e+06 9.965287109375000000e+03
2.455119173987219576e+06 9.968115234375000000e+03
2.455119194419813808e+06 9.965287109375000000e+03
2.455119214852508157e+06 9.966147460937500000e+03
2.455119235285302624e+06 9.957477539062500000e+03
2.455119255717996974e+06 9.965932617187500000e+03
2.455119276150591206e+06 9.962868164062500000e+03
2.455119296583385672e+06 9.958712890625000000e+03
2.455119317016079556e+06 9.967604492187500000e+03
2.455119337448673788e+06 9.956890625000000000e+03
2.455119357881368138e+06 9.955722656250000000e+03
2.455119378314162139e+06 9.952188476562500000e+03
2.455119398746755905e+06 9.955758789062500000e+03
2.455119419179449789e+06 9.941433593750000000e+03
2.455119439612243790e+06 9.961211914062500000e+03
2.455119460044838022e+06 9.947422851562500000e+03
2.455119480477531906e+06 9.936966796875000000e+03
2.455119500910325442e+06 9.940534179687500000e+03
2.455119521342919208e+06 9.938413085937500000e+03
2.455119541775613092e+06 9.925001953125000000e+03
2.455119562208306510e+06 9.933932617187500000e+03
2.455119582641000394e+06 9.930351562500000000e+03
2.455119603073693812e+06 9.929549804687500000e+03
2.455119623506387230e+06 9.926801757812500000e+03
2.455119643939081114e+06 9.919797851562500000e+03
2.455119664371774532e+06 9.923512695312500000e+03
2.455119684804367833e+06 9.914168945312500000e+03
2.455119705237061251e+06 9.909798828125000000e+03
2.455119725669854786e+06 9.903758789062500000e+03
2.455119746102448087e+06 9.901541992187500000e+03
2.455119766535141040e+06 9.904743164062500000e+03
2.455119786967934575e+06 9.894928710937500000e+03
2.455119807400527410e+06 9.906291015625000000e+03
2.455119827833220828e+06 9.902353515625000000e+03
2.455119848266013898e+06 9.895241210937500000e+03
2.455119868698706850e+06 9.896857421875000000e+03
2.455119889131300151e+06 9.896667968750000000e+03
2.455119909563992638e+06 9.890339843750000000e+03
2.455119929996785708e+06 9.893782226562500000e+03
2.455119950429378543e+06 9.892874023437500000e+03
2.455119970862071496e+06 9.894396484375000000e+03
2.455119991294864099e+06 9.889247070312500000e+03
2.455120011727456935e+06 9.888940429687500000e+03
2.455120032160149887e+06 9.897944335937500000e+03
2.455120052592842374e+06 9.890745117187500000e+03
2.455120073025535326e+06 9.896071289062500000e+03
2.455120093458227813e+06 9.893870117187500000e+03
2.455120113890920300e+06 9.889268554687500000e+03
2.455120134323712904e+06 9.891075195312500000e+03
2.455120154756305274e+06 9.892169921875000000e+03
2.455120175188997760e+06 9.898645507812500000e+03
2.455120195621790364e+06 9.912494140625000000e+03
2.455120216054382734e+06 9.898943359375000000e+03
2.455120236487074755e+06 9.880613281250000000e+03
2.455120256919667125e+06 9.885537109375000000e+03
2.455120277352459729e+06 9.894097656250000000e+03
2.455120297785151750e+06 9.887852539062500000e+03
2.455120318217843771e+06 9.894885742187500000e+03
2.455120338650535792e+06 9.899861328125000000e+03
2.455120359083228279e+06 9.888018554687500000e+03
2.455120379515920300e+06 9.891370117187500000e+03
2.455120399948512204e+06 9.898961914062500000e+03
2.455120420381304342e+06 9.903224609375000000e+03
2.455120440813995898e+06 9.915335937500000000e+03
2.455120461246587802e+06 9.914204101562500000e+03
2.455120481679379940e+06 9.903171875000000000e+03
2.455120502112071961e+06 9.911065429687500000e+03
2.455120522544663399e+06 9.910826171875000000e+03
2.455120542977455538e+06 9.913183593750000000e+03
2.455120563410147093e+06 9.916558593750000000e+03
2.455120583842738532e+06 9.912372070312500000e+03
2.455120604275430087e+06 9.915335937500000000e+03
2.455120624708122108e+06 9.921047851562500000e+03
2.455120645140913315e+06 9.919000976562500000e+03
2.455120665573505219e+06 9.920791015625000000e+03
2.455120686006196775e+06 9.928757812500000000e+03
2.455120706438887864e+06 9.927906250000000000e+03
2.455120726871579420e+06 9.931759765625000000e+03
2.455120747304170858e+06 9.933457031250000000e+03
2.455120767736962065e+06 9.943876953125000000e+03
2.455120788169653621e+06 9.948133789062500000e+03
2.455120808602244593e+06 9.928109375000000000e+03
2.455120829035036266e+06 9.948713867187500000e+03
2.455120849467727356e+06 9.951875976562500000e+03
2.455120869900418445e+06 9.966913085937500000e+03
2.455120890333009418e+06 9.951914062500000000e+03
2.455120931198491715e+06 9.958647460937500000e+03
2.455120951631082688e+06 9.957975585937500000e+03
2.455120972063873895e+06 9.967976562500000000e+03
2.455120992496564519e+06 9.956982421875000000e+03
2.455121012929155957e+06 9.962603515625000000e+03
2.455121033361946698e+06 9.980485351562500000e+03
2.455121053794637322e+06 9.972336914062500000e+03
2.455121074227228295e+06 9.975720703125000000e+03
2.455121094659918919e+06 9.980022460937500000e+03
2.455121115092709661e+06 9.979153320312500000e+03
2.455121135525300633e+06 9.980355468750000000e+03
2.455121155957991257e+06 9.999962890625000000e+03
2.455121176390781999e+06 9.982768554687500000e+03
2.455121196823472623e+06 9.978032226562500000e+03
2.455121217256063130e+06 9.972265625000000000e+03
2.455121237688753754e+06 9.991453125000000000e+03
2.455121258121544030e+06 9.994436523437500000e+03
2.455121278554134537e+06 1.003281445312500000e+04
2.455121319419615436e+06 9.996558593750000000e+03
2.455121339852205943e+06 1.001438574218750000e+04
2.455121360284896102e+06 1.001406250000000000e+04
2.455121380717686377e+06 1.000732812500000000e+04
2.455121401150276884e+06 1.000754687500000000e+04
2.455121421582967043e+06 1.002261914062500000e+04
2.455121442015657201e+06 1.001949023437500000e+04
2.455121462448447477e+06 1.001406054687500000e+04
2.455121482881037984e+06 1.001780371093750000e+04
2.455121503313727677e+06 1.002371875000000000e+04
2.455121523746517953e+06 1.002022753906250000e+04
2.455121544179107994e+06 1.001631640625000000e+04
2.455121564611798152e+06 1.003229492187500000e+04
2.455121585044388194e+06 1.002392285156250000e+04
2.455121605477178004e+06 1.003763476562500000e+04
2.455121625909868162e+06 1.003448339843750000e+04
2.455121646342557855e+06 1.003021484375000000e+04
2.455121666775247548e+06 1.003284960937500000e+04
2.455121687207837589e+06 1.003081347656250000e+04
2.455121707640627399e+06 1.003665722656250000e+04
2.455121728073317092e+06 1.002583105468750000e+04
2.455121748506006785e+06 1.002077246093750000e+04
2.455121768938596826e+06 1.002835546875000000e+04
2.455121789371286519e+06 1.003488085937500000e+04
2.455121809804076329e+06 1.035837792968750000e+04
2.455121830236665905e+06 1.003496679687500000e+04
2.455121850669355597e+06 1.004454980468750000e+04
2.455121871102144942e+06 1.002560253906250000e+04
2.455121891534734517e+06 1.004385449218750000e+04
2.455121911967423744e+06 1.003534570312500000e+04
2.455121932400113437e+06 1.005192578125000000e+04
2.455121952832802664e+06 1.004636523437500000e+04
2.455121973265492357e+06 1.003628320312500000e+04
2.455121993698181584e+06 1.004555078125000000e+04
2.455122014130870812e+06 1.003510253906250000e+04
2.455122034563560504e+06 1.004312597656250000e+04
2.455122054996249732e+06 1.004328515625000000e+04
2.455122075429039076e+06 1.003577734375000000e+04
2.455122095861628186e+06 1.003935351562500000e+04
2.455122116294317413e+06 1.004030273437500000e+04
2.455122136726906523e+06 1.004152832031250000e+04
2.455122157159695867e+06 1.003848730468750000e+04
2.455122177592385095e+06 1.005059863281250000e+04
2.455122198025073856e+06 1.004694042968750000e+04
2.455122218457763083e+06 1.005204296875000000e+04
2.455122238890452310e+06 1.004924511718750000e+04
2.455122259323141072e+06 1.003935058593750000e+04
2.455122279755730182e+06 1.004388964843750000e+04
2.455122300188519061e+06 1.004153515625000000e+04
2.455122320621208288e+06 1.005271972656250000e+04
2.455122341053796932e+06 1.004176562500000000e+04
2.455122361486585811e+06 1.005355664062500000e+04
2.455122381919274572e+06 1.005212402343750000e+04
2.455122402351863682e+06 1.005938574218750000e+04
2.455122422784652561e+06 1.006137695312500000e+04
2.455122443217341322e+06 1.006451855468750000e+04
2.455122463649929967e+06 1.006930175781250000e+04
2.455122484082618728e+06 1.007141503906250000e+04
2.455122504515407141e+06 1.006201171875000000e+04
2.455122524948095903e+06 1.006765332031250000e+04
2.455122545380684547e+06 1.006519140625000000e+04
2.455122565813473426e+06 1.007529882812500000e+04
2.455122586246161722e+06 1.008128320312500000e+04
2.455122606678750366e+06 1.007376757812500000e+04
2.455122627111439127e+06 1.007395703125000000e+04
2.455122647544227540e+06 1.007306640625000000e+04
2.455122667976815719e+06 1.008450097656250000e+04
2.455122688409504481e+06 1.007764355468750000e+04
2.455122708842192777e+06 1.009606347656250000e+04
2.455122729274881072e+06 1.009236621093750000e+04
2.455122749707569834e+06 1.008890527343750000e+04
2.455122770140258130e+06 1.009971777343750000e+04
2.455122790572946426e+06 1.010948046875000000e+04
2.455122811005634721e+06 1.011651757812500000e+04
2.455122831438222900e+06 1.010107324218750000e+04
2.455122851871011313e+06 1.010195703125000000e+04
2.455122872303699143e+06 1.010949023437500000e+04
2.455122892736287788e+06 1.010007617187500000e+04
2.455122913169075735e+06 1.010243554687500000e+04
2.455122933601764031e+06 1.011242089843750000e+04
2.455122954034352209e+06 1.011610253906250000e+04
2.455122974467040040e+06 1.011598828125000000e+04
2.455122994899828453e+06 1.011373632812500000e+04
2.455123015332416166e+06 1.011468066406250000e+04
2.455123035765104461e+06 1.011525390625000000e+04
2.455123056197892409e+06 1.011592968750000000e+04
2.455123076630580239e+06 1.011341015625000000e+04
2.455123097063168418e+06 1.012459082031250000e+04
2.455123117495956365e+06 1.012666894531250000e+04
2.455123137928644195e+06 1.011910449218750000e+04
2.455123158361232374e+06 1.012923632812500000e+04
2.455123178793920204e+06 1.011877636718750000e+04
2.455123199226708151e+06 1.011214062500000000e+04
2.455123219659295864e+06 1.011694042968750000e+04
2.455123240091983695e+06 1.011891894531250000e+04
2.455123260524771642e+06 1.010117871093750000e+04
2.455123280957359355e+06 1.011428515625000000e+04
2.455123301390046719e+06 1.011807421875000000e+04
2.455123321822734550e+06 1.039001562500000000e+04
2.455123342255422380e+06 1.032030859375000000e+04
2.455123362688110210e+06 1.017485546875000000e+04
2.455123383120797575e+06 1.015719628906250000e+04
2.455123403553585522e+06 1.017618847656250000e+04
2.455123423986172769e+06 1.019162011718750000e+04
2.455123444418860599e+06 1.016809375000000000e+04
2.455123464851648081e+06 1.014611132812500000e+04
2.455123505716923159e+06 1.011315234375000000e+04
2.455123526149510872e+06 1.010237500000000000e+04
2.455123546582298353e+06 1.009114941406250000e+04
2.455124425187642220e+06 9.905463867187500000e+03
2.455124445620429236e+06 9.909553710937500000e+03
2.455124466053115670e+06 9.916508789062500000e+03
2.455124486485702451e+06 9.925572265625000000e+03
2.455124506918489002e+06 9.915394531250000000e+03
2.455124527351175435e+06 9.902132812500000000e+03
2.455124547783762217e+06 9.911874023437500000e+03
2.455124568216448650e+06 9.903415039062500000e+03
2.455124588649235666e+06 9.910141601562500000e+03
2.455124609081821982e+06 9.909466796875000000e+03
2.455124629514508415e+06 9.931842773437500000e+03
2.455124649947294965e+06 9.924931640625000000e+03
2.455124670379881747e+06 9.905252929687500000e+03
2.455124690812568180e+06 9.912844726562500000e+03
2.455124711245354731e+06 9.910623046875000000e+03
2.455124731678041164e+06 9.907448242187500000e+03
2.455124752110627480e+06 9.905441406250000000e+03
2.455124772543313913e+06 9.911320312500000000e+03
2.455124792976100463e+06 9.915691406250000000e+03
2.455124813408686779e+06 9.912868164062500000e+03
2.455124833841373213e+06 9.921188476562500000e+03
2.455124854274059646e+06 9.917459960937500000e+03
2.455124874706746079e+06 9.908453125000000000e+03
2.455124895139332395e+06 9.920000000000000000e+03
2.455124915572018828e+06 9.898973632812500000e+03
2.455124936004805379e+06 9.910634765625000000e+03
2.455124956437491346e+06 9.904447265625000000e+03
2.455124976870077662e+06 9.908975585937500000e+03
2.455124997302864213e+06 9.896729492187500000e+03
2.455125017735550646e+06 9.898588867187500000e+03
2.455125038168136962e+06 9.907579101562500000e+03
2.455125058600923046e+06 9.899685546875000000e+03
2.455125079033609480e+06 9.901204101562500000e+03
2.455125099466195330e+06 9.920505859375000000e+03
2.455125119898881763e+06 9.910322265625000000e+03
2.455125140331667848e+06 9.912891601562500000e+03
2.455125160764254164e+06 9.913391601562500000e+03
2.455125181196940597e+06 9.908417968750000000e+03
2.455125201629726682e+06 9.923991210937500000e+03
2.455125222062312998e+06 9.924883789062500000e+03
2.455125242494998965e+06 9.942727539062500000e+03
2.455125262927684933e+06 9.935837890625000000e+03
2.455125283360471483e+06 9.937303710937500000e+03
2.455125303793057334e+06 9.934299804687500000e+03
2.455125324225743301e+06 9.927212890625000000e+03
2.455125344658529386e+06 9.929554687500000000e+03
2.455125365091115702e+06 9.957836914062500000e+03
2.455125385523801669e+06 9.942108398437500000e+03
2.455125405956587754e+06 9.943855468750000000e+03
2.455125426389174070e+06 9.947745117187500000e+03
2.455125446821860038e+06 9.940493164062500000e+03
2.455125467254546005e+06 9.951930664062500000e+03
2.455125487687231973e+06 9.947369140625000000e+03
2.455125508119917940e+06 9.954203125000000000e+03
2.455125528552604374e+06 9.958905273437500000e+03
2.455125548985290341e+06 9.958597656250000000e+03
2.455125569417976309e+06 9.969895507812500000e+03
2.455125589850662276e+06 9.956001953125000000e+03
2.455125610283248127e+06 9.959641601562500000e+03
2.455125630716034211e+06 9.968776367187500000e+03
2.455125651148720179e+06 9.969406250000000000e+03
2.455125671581306029e+06 9.973127929687500000e+03
2.455125692014092114e+06 9.971671875000000000e+03
2.455125712446778081e+06 9.975675781250000000e+03
2.455125732879363932e+06 9.974652343750000000e+03
2.455125753312150016e+06 9.974384765625000000e+03
2.455125773744835984e+06 9.983753906250000000e+03
2.455125794177521486e+06 9.988492187500000000e+03
2.455125814610107802e+06 9.983311523437500000e+03
2.455125835042893421e+06 9.985553710937500000e+03
2.455125855475579388e+06 9.992079101562500000e+03
2.455125875908165239e+06 9.992055664062500000e+03
2.455125896340950858e+06 1.000068847656250000e+04
2.455125916773536708e+06 9.989373046875000000e+03
2.455125937206222676e+06 1.010381640625000000e+04
2.455125957638908643e+06 1.016898535156250000e+04
2.455125978071594611e+06 1.012046093750000000e+04
2.455125998504280113e+06 1.008160156250000000e+04
2.455126018936966080e+06 1.006509960937500000e+04
2.455126039369652048e+06 1.005165136718750000e+04
2.455126059802337550e+06 1.005376074218750000e+04
2.455126080235023517e+06 1.004255273437500000e+04
2.455126100667709485e+06 1.003004882812500000e+04
2.455126121100394987e+06 1.002546093750000000e+04
2.455126141533080954e+06 1.002852246093750000e+04
2.455126161965666804e+06 1.002818750000000000e+04
2.455126182398452424e+06 1.004571875000000000e+04
2.455126202831138391e+06 1.002060351562500000e+04
2.455126223263724241e+06 1.003505761718750000e+04
2.455126243696509860e+06 1.002601269531250000e+04
2.455126264129195362e+06 1.001249511718750000e+04
2.455126284561881330e+06 1.002010644531250000e+04
2.455126304994467180e+06 1.000791894531250000e+04
2.455126325427252799e+06 1.000274804687500000e+04
2.455126345859938301e+06 1.000740136718750000e+04
2.455126366292524152e+06 1.001115820312500000e+04
2.455126386725309771e+06 1.001380371093750000e+04
2.455126407157995738e+06 1.004391113281250000e+04
2.455126427590581588e+06 1.000880175781250000e+04
2.455126468456052709e+06 1.000896972656250000e+04
2.455126488888638560e+06 1.001613964843750000e+04
2.455126509321324062e+06 1.001745898437500000e+04
2.455126529754109681e+06 1.001537792968750000e+04
2.455126550186695531e+06 1.002187890625000000e+04
2.455126570619381033e+06 1.002042285156250000e+04
2.455126591052167118e+06 1.002396093750000000e+04
2.455126611484852619e+06 1.003142578125000000e+04
2.455126631917438470e+06 1.002458203125000000e+04
2.455126652350123972e+06 1.001228808593750000e+04
2.455126672782909591e+06 1.001430664062500000e+04
2.455126693215495441e+06 1.001783886718750000e+04
2.455126713648180943e+06 1.000783007812500000e+04
2.455126734080966562e+06 1.000662792968750000e+04
2.455126754513552412e+06 1.001458300781250000e+04
2.455126774946237914e+06 1.000784082031250000e+04
2.455126795379023533e+06 1.000484570312500000e+04
2.455126815811609384e+06 1.001388378906250000e+04
2.455126836244294886e+06 1.001601562500000000e+04
2.455126856676980387e+06 1.000300976562500000e+04
2.455126877109665889e+06 1.001520703125000000e+04
2.455126897542351857e+06 1.002083105468750000e+04
2.455126917975037359e+06 1.001326855468750000e+04
2.455126938407722861e+06 1.000797851562500000e+04
2.455126958840408828e+06 1.000547167968750000e+04
2.455126979272994213e+06 1.000676562500000000e+04
2.455126999705679715e+06 1.000489257812500000e+04
2.455127020138465334e+06 1.001973339843750000e+04
2.455127040571051184e+06 1.001058593750000000e+04
2.455127061003736686e+06 1.001012207031250000e+04
2.455127081436522305e+06 1.002778320312500000e+04
2.455127101869108155e+06 1.000715039062500000e+04
2.455127122301793657e+06 1.002242382812500000e+04
2.455127142734579276e+06 1.000250878906250000e+04
2.455127163167264778e+06 1.000553906250000000e+04
2.455127183599850629e+06 1.000251367187500000e+04
2.455127204032536130e+06 1.000380859375000000e+04
2.455127224465321749e+06 9.999470703125000000e+03
2.455127244897907600e+06 1.001544824218750000e+04
2.455127265330593102e+06 1.001568554687500000e+04
2.455127285763378721e+06 1.002010058593750000e+04
2.455127306195964105e+06 1.001774609375000000e+04
2.455127326628650073e+06 1.001751562500000000e+04
2.455127347061335575e+06 1.001227929687500000e+04
2.455127367494021077e+06 1.000185449218750000e+04
2.455127387926706579e+06 1.000872753906250000e+04
2.455127408359392546e+06 9.999617187500000000e+03
2.455127428792078048e+06 1.000994042968750000e+04
2.455127449224763550e+06 1.001716992187500000e+04
2.455127469657449517e+06 1.002528613281250000e+04
2.455127490090235136e+06 1.003311718750000000e+04
2.455127510522820521e+06 1.002495312500000000e+04
2.455127530955506023e+06 1.003734179687500000e+04
2.455127551388091873e+06 1.003273437500000000e+04
2.455127571820877492e+06 1.002559570312500000e+04
2.455127592253562994e+06 1.002342285156250000e+04
2.455127612686148845e+06 1.002860546875000000e+04
2.455127633118934464e+06 1.002625683593750000e+04
2.455127653551619966e+06 1.003314843750000000e+04
2.455127673984305933e+06 1.004013378906250000e+04
2.455127694416891318e+06 1.003766210937500000e+04
2.455127714849676937e+06 1.004716113281250000e+04
2.455127735282362904e+06 1.004876171875000000e+04
2.455127755714948289e+06 1.004776953125000000e+04
2.455127776147733908e+06 1.005648925781250000e+04
2.455127796580419876e+06 1.006713867187500000e+04
2.455127817013005260e+06 1.005890820312500000e+04
2.455127837445790879e+06 1.006386425781250000e+04
2.455127857878476847e+06 1.007122851562500000e+04
2.455127878311062232e+06 1.007007421875000000e+04
2.455127898743748199e+06 1.007318652343750000e+04
2.455127919176433701e+06 1.008290234375000000e+04
2.455127939609119669e+06 1.008098437500000000e+04
2.455127960041805170e+06 1.008239746093750000e+04
2.455127980474590790e+06 1.008400585937500000e+04
2.455128000907176640e+06 1.009224609375000000e+04
2.455128021339862142e+06 1.009167089843750000e+04
2.455128041772447992e+06 1.009665625000000000e+04
2.455128062205233611e+06 1.008979785156250000e+04
2.455128082637919579e+06 1.009364257812500000e+04
2.455128103070605081e+06 1.009229882812500000e+04
2.455128123503291048e+06 1.010085449218750000e+04
2.455128143935976550e+06 1.009700000000000000e+04
2.455128164368562400e+06 1.010842773437500000e+04
2.455128184801348019e+06 1.010614062500000000e+04
2.455128205234033987e+06 1.010266210937500000e+04
2.455128225666719489e+06 1.010202539062500000e+04
2.455128246099305339e+06 1.010947460937500000e+04
2.455128266532091424e+06 1.011404296875000000e+04
2.455128286964776926e+06 1.010971289062500000e+04
2.455128307397362776e+06 1.011578027343750000e+04
2.455128327830148395e+06 1.011722753906250000e+04
2.455128348262834363e+06 1.011342187500000000e+04
